gene_id	gene_symbol	cluster
FBgn0036416	CG7924	2
FBgn0036419	CG13482	2
FBgn0036423	CG3919	2
FBgn0036428	Gbs-70E	2
FBgn0036433	CG9628	2
FBgn0036436	CG4914	2
FBgn0036442	CG13473	2
FBgn0036446	Mgat4a	2
FBgn0036448	mop	2
FBgn0036449	bmm	2
FBgn0036450	Tdrd3	2
FBgn0036451	Helz	2
FBgn0036459	CG3349	2
FBgn0036460	CG5114	2
FBgn0036462	mRpL39	2
FBgn0036463	Reck	2
FBgn0036467	CG12310	3
FBgn0036476	sstn	2
FBgn0036480	Cep135	2
FBgn0036481	CG16959	2
FBgn0036483	CG12316	2
FBgn0036484	Pex3	2
FBgn0036486	Msh6	2
FBgn0036487	Prp31	2
FBgn0036488	CG6878	2
FBgn0036489	CG7011	2
FBgn0036500	CG7275	2
FBgn0036501	CG7272	2
FBgn0036502	CG7841	2
FBgn0036505	CG7945	2
FBgn0036509	CG7739	2
FBgn0036510	SCCRO	2
FBgn0036512	Ufsp2	2
FBgn0036514	CG12301	2
FBgn0036515	AIMP2	2
FBgn0036516	CG7656	2
FBgn0036518	RhoGAP71E	2
FBgn0036519	PhLP1	2
FBgn0036522	Phs	2
FBgn0036529	Pgant8	2
FBgn0036534	DCP2	2
FBgn0036536	CG12713	2
FBgn0036537	CG18081	2
FBgn0036538	CG15715	2
FBgn0036545	GXIVsPLA2	2
FBgn0036547	CG17032	2
FBgn0036549	CG10516	2
FBgn0036556	hzg	2
FBgn0036557	mRpS31	2
FBgn0036565	CG5235	2
FBgn0036566	ClC-c	2
FBgn0036569	IleRS-m	2
FBgn0036570	IntS9	2
FBgn0036571	Strump	2
FBgn0036574	elg1	2
FBgn0036576	CG5151	2
FBgn0036579	Tmx3	2
FBgn0036580	PDCD-5	2
FBgn0036581	MED10	2
FBgn0036587	CG4950	1
FBgn0036589	CG13067	2
FBgn0036595	CG13046	2
FBgn0036596	CG13045	2
FBgn0036599	CG13044	2
FBgn0036602	CG13042	2
FBgn0036603	CG13062	2
FBgn0036605	CG13041	2
FBgn0036606	CG13060	2
FBgn0036614	Golgin104	2
FBgn0036617	Cpr72Ea	2
FBgn0036618	Cpr72Eb	2
FBgn0036621	roq	2
FBgn0036623	Agpat3	2
FBgn0036624	RAF2	2
FBgn0036629	GluRS-m	2
FBgn0036640	nxf2	2
FBgn0036641	Smn	2
FBgn0036643	Syx8	2
FBgn0036646	CR18217	2
FBgn0036648	CG4098	2
FBgn0036661	CG9705	2
FBgn0036662	CG9706	2
FBgn0036663	CG9674	2
FBgn0036665	CG13024	2
FBgn0036666	TSG101	2
FBgn0036667	kud	2
FBgn0036668	Zcchc7	2
FBgn0036670	CG13029	2
FBgn0036671	CG9951	2
FBgn0036676	CG13028	2
FBgn0036677	CG13023	2
FBgn0036678	CG11905	2
FBgn0036684	CG3764	2
FBgn0036685	Ccdc6	2
FBgn0036686	CG7728	2
FBgn0036688	Fit2	2
FBgn0036689	CG7730	2
FBgn0036690	Ilp8	2
FBgn0036691	beg	2
FBgn0036695	Papst2	2
FBgn0036696	Pop5	2
FBgn0036697	rogdi	2
FBgn0036698	CG7724	2
FBgn0036702	Afg3l2	2
FBgn0036710	CG6479	2
FBgn0036714	CG7692	2
FBgn0036715	Cad74A	2
FBgn0036717	CG13731	2
FBgn0036726	QIL1	2
FBgn0036728	UQCR-Q	2
FBgn0036730	qjt	2
FBgn0036732	Oatp74D	2
FBgn0036733	U4-U6-60K	2
FBgn0036734	CG7564	2
FBgn0036735	Edc3	2
FBgn0036740	Vps60	2
FBgn0036741	anchor	2
FBgn0036742	CG7497	2
FBgn0036745	CG7484	2
FBgn0036746	Crtc	2
FBgn0036752	Adgf-A	2
FBgn0036754	ais	2
FBgn0036760	CG5567	2
FBgn0036761	MED19	2
FBgn0036763	TrpRS-m	2
FBgn0036764	CG5535	2
FBgn0036765	CG7408	2
FBgn0036769	Tsp74F	2
FBgn0036770	Prestin	2
FBgn0036771	Wdr92	2
FBgn0036772	CG5290	2
FBgn0036773	CG13698	2
FBgn0036774	mRpS26	2
FBgn0036775	Polr3D	2
FBgn0036777	CG7341	2
FBgn0036801	MYPT-75D	2
FBgn0036804	Sgf11	2
FBgn0036805	Chmp1	2
FBgn0036811	MED11	2
FBgn0036812	Nufip	2
FBgn0036813	Atg3	2
FBgn0036814	CG14073	2
FBgn0036815	HipHop	2
FBgn0036816	Indy	2
FBgn0036818	CG14074	2
FBgn0036819	Dysb	2
FBgn0036820	Grx1	2
FBgn0036821	CG3961	2
FBgn0036824	CG3902	2
FBgn0036825	RpL26	2
FBgn0036826	arx	2
FBgn0036827	CG6843	2
FBgn0036828	Prp6	2
FBgn0036836	CG11619	2
FBgn0036837	CG18135	2
FBgn0036838	Trmt2a	2
FBgn0036842	Ugt316A1	2
FBgn0036843	Sfxn2	2
FBgn0036844	Mkp3	2
FBgn0036846	MESR6	2
FBgn0036847	CNPYb	2
FBgn0036848	Naxd	2
FBgn0036849	CG14079	2
FBgn0036850	Gem2	2
FBgn0036853	mRpL21	2
FBgn0036862	Gbs-76A	2
FBgn0036886	CG9300	2
FBgn0036887	CG9231	2
FBgn0036888	CG9330	2
FBgn0036889	CG14100	2
FBgn0036891	CG9372	2
FBgn0036892	Lon	2
FBgn0036893	PIG-F	2
FBgn0036895	ms(3)76Cc	2
FBgn0036896	wnd	2
FBgn0036897	Rnf146	2
FBgn0036899	tey	2
FBgn0036900	CG8765	2
FBgn0036906	CG14102	2
FBgn0036908	TORIP	2
FBgn0036909	Ccdc58	2
FBgn0036911	Fibp	2
FBgn0036913	Usp32	2
FBgn0036915	Prp3	2
FBgn0036916	Mtr3	2
FBgn0036918	Pfdn6	2
FBgn0036919	Grasp65	2
FBgn0036920	CG8004	2
FBgn0036921	RhoGDI	2
FBgn0036922	CG14182	2
FBgn0036926	CG7646	2
FBgn0036927	Gabat	2
FBgn0036928	Tom20	2
FBgn0036929	CG7668	2
FBgn0036931	CG14183	2
FBgn0036932	Lamtor1	2
FBgn0036953	CG17145	1
FBgn0036958	CG17233	2
FBgn0036959	CG6951	2
FBgn0036964	FRG1	2
FBgn0036967	SCCRO4	2
FBgn0036972	CR6434	2
FBgn0036973	Rbbp5	2
FBgn0036974	eRF1	2
FBgn0036975	CG5618	2
FBgn0036979	CG13247	2
FBgn0036980	RhoBTB	2
FBgn0036987	CG5274	2
FBgn0036988	CG5262	2
FBgn0036990	mRpL15	2
FBgn0036991	CtIP	2
FBgn0036994	CG5199	2
FBgn0036998	CG5969	2
FBgn0036999	isoQC	2
FBgn0037000	ZnT77C	2
FBgn0037001	ND-39	2
FBgn0037003	CG18281	2
FBgn0037004	CG17637	2
FBgn0037005	CG5078	2
FBgn0037007	BNIP3	2
FBgn0037008	mTerf3	2
FBgn0037009	CG5104	2
FBgn0037011	Nubp2	2
FBgn0037012	Rcd2	2
FBgn0037016	CG13252	2
FBgn0037017	CG4074	2
FBgn0037018	Dmac2	2
FBgn0037019	Pex16	2
FBgn0037020	Pex14	2
FBgn0037021	Pcif1	2
FBgn0037022	CG11396	2
FBgn0037024	tzn	2
FBgn0037025	Spc105R	2
FBgn0037026	CG3634	2
FBgn0037027	HIPP1	2
FBgn0037028	CG3618	2
FBgn0037030	CG3288	3
FBgn0037031	CG11456	2
FBgn0037042	CG12984	2
FBgn0037044	Pdss2	2
FBgn0037045	CG10584	2
FBgn0037046	CG10581	2
FBgn0037050	ICA69	2
FBgn0037051	CG10565	2
FBgn0037057	CG10512	2
FBgn0037061	Trmt112	2
FBgn0037063	CG9391	2
FBgn0037067	Cpr78Ca	2
FBgn0037070	CG11309	2
FBgn0037071	CG7632	2
FBgn0037073	Tsr1	2
FBgn0037074	Tbc1d8-9	2
FBgn0037076	ebd2	2
FBgn0037081	barc	2
FBgn0037082	CG5664	2
FBgn0037084	Syx6	2
FBgn0037087	CG7519	2
FBgn0037092	M6	2
FBgn0037093	Cdk12	2
FBgn0037094	CG7611	2
FBgn0037098	Wnk	2
FBgn0037099	CG7173	2
FBgn0037102	CRIF	2
FBgn0037105	S1P	2
FBgn0037106	CG11307	2
FBgn0037108	Alg11	2
FBgn0037109	MED1	2
FBgn0037110	ORMDL	2
FBgn0037114	Cpr78E	1
FBgn0037115	CG11249	2
FBgn0037116	Als2	2
FBgn0037117	CG11248	2
FBgn0037120	Saft	2
FBgn0037121	Polr2H	2
FBgn0037126	CG14567	2
FBgn0037127	CG14566	2
FBgn0037128	CG14572	2
FBgn0037134	CG7407	2
FBgn0037135	eIF2A	2
FBgn0037137	Nopp140	2
FBgn0037138	P5CDh1	2
FBgn0037141	PolH	2
FBgn0037142	CG14562	2
FBgn0037149	CG14561	2
FBgn0037150	CG7133	2
FBgn0037151	CG7130	2
FBgn0037153	olf413	2
FBgn0037156	CG11523	2
FBgn0037164	CG11438	2
FBgn0037165	CG11437	3
FBgn0037166	CG11426	2
FBgn0037181	CG11370	2
FBgn0037182	ArfGAP3	2
FBgn0037184	CG14450	2
FBgn0037185	CG11367	2
FBgn0037186	CG11241	2
FBgn0037188	CG7369	2
FBgn0037197	CG13239	2
FBgn0037199	EMC4	2
FBgn0037200	Nsun6	2
FBgn0037202	Ssl1	2
FBgn0037206	CG12768	2
FBgn0037207	Mes2	2
FBgn0037213	CG12581	2
FBgn0037215	beta-Man	2
FBgn0037218	aux	2
FBgn0037220	CG14641	2
FBgn0037222	CG14642	2
FBgn0037223	TwdlU	2
FBgn0037228	CG1092	1
FBgn0037231	Vps24	2
FBgn0037232	Suv3	2
FBgn0037234	CG9795	2
FBgn0037235	CG1103	2
FBgn0037236	Skp2	2
FBgn0037239	Sfxn1-3	2
FBgn0037240	Cont	2
FBgn0037241	CG14646	2
FBgn0037242	March5	2
FBgn0037244	CG14647	2
FBgn0037248	srl	2
FBgn0037249	eIF3a	2
FBgn0037250	CG1074	2
FBgn0037251	Lipt2	2
FBgn0037252	CG14650	2
FBgn0037255	Fip1	2
FBgn0037261	CG9775	2
FBgn0037262	MED31	2
FBgn0037263	slx1	2
FBgn0037265	spartin	2
FBgn0037270	eIF3f1	2
FBgn0037279	Gmppb	2
FBgn0037282	CG14657	2
FBgn0037293	RabGGTa	2
FBgn0037294	CG12590	2
FBgn0037295	dpr16	2
FBgn0037297	CG1116	2
FBgn0037298	CG2604	2
FBgn0037299	Vps37B	2
FBgn0037301	Mms19	2
FBgn0037305	Enoph	2
FBgn0037312	CG11999	2
FBgn0037313	CG1161	2
FBgn0037315	Cerk	2
FBgn0037317	CG14667	2
FBgn0037320	CG14668	2
FBgn0037323	CG2663	2
FBgn0037327	PEK	2
FBgn0037328	RpL35A	2
FBgn0037329	POLDIP2	2
FBgn0037330	mRpL44	2
FBgn0037332	Hcs	2
FBgn0037336	CG2519	2
FBgn0037338	Snm1	2
FBgn0037339	Pi4KIIalpha	2
FBgn0037340	CG14671	2
FBgn0037341	CG12746	2
FBgn0037342	CG2931	2
FBgn0037344	CG2926	2
FBgn0037345	PolZ2	2
FBgn0037347	SecS	2
FBgn0037350	Dph4	2
FBgn0037351	RpL13A	2
FBgn0037354	CG12171	2
FBgn0037356	CG12170	2
FBgn0037358	elm	2
FBgn0037359	MED27	2
FBgn0037360	CG2182	2
FBgn0037363	Atg17	2
FBgn0037364	Rab23	2
FBgn0037368	Amus	2
FBgn0037369	CG2100	2
FBgn0037370	CG1236	2
FBgn0037371	Sym	2
FBgn0037372	Dcps	2
FBgn0037374	jagn	2
FBgn0037376	Hat1	2
FBgn0037377	Hpf1	2
FBgn0037378	PSMG1	2
FBgn0037379	CG10979	2
FBgn0037382	Hpr1	2
FBgn0037383	Sec20	2
FBgn0037384	dgrn	2
FBgn0037391	Gtpbp2	2
FBgn0037409	Osi24	2
FBgn0037410	Osi2	2
FBgn0037420	CG15597	2
FBgn0037424	Osi15	2
FBgn0037433	CG17919	2
FBgn0037435	CG18048	2
FBgn0037439	CG10286	2
FBgn0037440	CRAT	2
FBgn0037442	gzl	2
FBgn0037443	Dmtn	2
FBgn0037445	CG9727	2
FBgn0037446	Zif	2
FBgn0037465	CG1105	2
FBgn0037466	CG1965	2
FBgn0037467	Ufl1	2
FBgn0037468	CG1943	2
FBgn0037469	Dpck	2
FBgn0037470	Tailor	2
FBgn0037472	CG10098	2
FBgn0037473	Elmod	2
FBgn0037478	CG2656	2
FBgn0037481	MAGE	2
FBgn0037482	CG10055	2
FBgn0037487	thw	2
FBgn0037489	Noc3	2
FBgn0037490	CG10053	2
FBgn0037491	CG1227	2
FBgn0037492	Dtwd2	2
FBgn0037498	CG10029	2
FBgn0037503	CG14598	2
FBgn0037504	CG1142	2
FBgn0037515	Sp7	2
FBgn0037518	CG2641	2
FBgn0037525	CG17816	2
FBgn0037526	ArgRS-m	2
FBgn0037529	mRpS9	2
FBgn0037530	EMC1	2
FBgn0037531	CG10445	2
FBgn0037533	CD98hc	2
FBgn0037535	PIG-H	2
FBgn0037536	CG2698	2
FBgn0037537	CG2767	2
FBgn0037538	CG3223	2
FBgn0037539	CG10435	2
FBgn0037540	Pbp95	2
FBgn0037541	Heatr5	2
FBgn0037543	CG10903	2
FBgn0037544	CG11035	2
FBgn0037548	CG7900	2
FBgn0037549	CG7878	2
FBgn0037550	CG9667	2
FBgn0037551	Arl8	2
FBgn0037552	CG7800	2
FBgn0037554	PolI	2
FBgn0037555	Ada2b	2
FBgn0037556	CG9636	2
FBgn0037561	CG9630	2
FBgn0037566	mRpL1	2
FBgn0037569	tex	2
FBgn0037573	CG7483	2
FBgn0037574	Coq2	2
FBgn0037578	PNKP	2
FBgn0037580	DppIII	2
FBgn0037581	CG7352	2
FBgn0037583	Veneno	2
FBgn0037592	CG11737	2
FBgn0037601	Cyp313b1	2
FBgn0037602	SLIRP2	2
FBgn0037603	Sys1	2
FBgn0037606	CG8032	2
FBgn0037607	Tkt	2
FBgn0037608	mRpL19	2
FBgn0037609	Unc50	2
FBgn0037610	CG8043	2
FBgn0037611	CG11755	2
FBgn0037613	Cks85A	2
FBgn0037614	TMEM216	2
FBgn0037616	CG8136	2
FBgn0037617	nom	2
FBgn0037618	ouib	2
FBgn0037619	CG8159	2
FBgn0037620	ranshi	2
FBgn0037621	M1BP	2
FBgn0037622	CG8202	2
FBgn0037623	CG9801	2
FBgn0037624	Nasp	2
FBgn0037630	Ir85a	2
FBgn0037632	CCT7	2
FBgn0037633	CG9839	2
FBgn0037634	hng2	2
FBgn0037637	IscU	2
FBgn0037638	CG8379	2
FBgn0037643	ScsbetaA	2
FBgn0037644	CG11964	2
FBgn0037646	CAHbeta	2
FBgn0037647	RagA-B	2
FBgn0037648	CG11975	2
FBgn0037652	CG11980	2
FBgn0037653	Iru	2
FBgn0037654	CG11983	2
FBgn0037655	Kcmf1	2
FBgn0037656	CG11986	2
FBgn0037657	hyx	2
FBgn0037659	Kdm2	2
FBgn0037660	beag	2
FBgn0037661	Ada	2
FBgn0037664	CG8420	2
FBgn0037665	St2	2
FBgn0037667	CG16734	2
FBgn0037668	CG16736	2
FBgn0037669	Ibf2	2
FBgn0037670	Ibf1	2
FBgn0037671	ATP6AP2	2
FBgn0037672	sage	2
FBgn0037678	CG16749	2
FBgn0037679	Aduk	2
FBgn0037680	pasi2	2
FBgn0037686	RpL34b	2
FBgn0037687	CG8132	2
FBgn0037688	CG9356	2
FBgn0037696	GstZ1	2
FBgn0037697	GstZ2	2
FBgn0037700	CG8149	2
FBgn0037702	Sgip1	2
FBgn0037703	Kdm3	2
FBgn0037705	mura	2
FBgn0037707	RnpS1	2
FBgn0037708	CG9386	2
FBgn0037709	Bckdha	2
FBgn0037710	CG9393	2
FBgn0037712	CG16789	2
FBgn0037713	CG16790	2
FBgn0037715	CG9399	2
FBgn0037716	Son	2
FBgn0037718	P58IPK	2
FBgn0037719	bocks	2
FBgn0037720	CG8312	2
FBgn0037721	CG9427	2
FBgn0037722	CG8319	2
FBgn0037723	SpdS	2
FBgn0037724	Fst	1
FBgn0037728	cPges	2
FBgn0037730	CG9444	2
FBgn0037731	CG18542	2
FBgn0037734	trbd	2
FBgn0037737	Pnn	2
FBgn0037739	CG12948	2
FBgn0037741	Tti1	2
FBgn0037742	Rpt3R	2
FBgn0037743	Alg12	2
FBgn0037746	CG8478	2
FBgn0037747	Naa80	2
FBgn0037749	CG9471	2
FBgn0037753	CG12947	2
FBgn0037754	CG8500	2
FBgn0037755	CG12945	2
FBgn0037756	CG8507	2
FBgn0037757	CG8516	2
FBgn0037758	CG9467	2
FBgn0037759	CG8526	2
FBgn0037760	FBXO11	2
FBgn0037770	Art4	2
FBgn0037773	CG5359	2
FBgn0037777	NdufAF4	2
FBgn0037778	mtTFB2	2
FBgn0037779	CG12811	2
FBgn0037780	ohgt	2
FBgn0037781	Fancl	2
FBgn0037792	TAF1B	2
FBgn0037794	CG6254	2
FBgn0037796	CG12814	2
FBgn0037802	Sirt6	2
FBgn0037809	CG12818	2
FBgn0037810	sle	2
FBgn0037811	CG12592	2
FBgn0037812	CG18545	2
FBgn0037814	CG6325	2
FBgn0037815	Rrp46	2
FBgn0037816	CG6345	2
FBgn0037831	Cap-H2	2
FBgn0037834	Art1	2
FBgn0037835	CG14687	2
FBgn0037838	TTLL15	2
FBgn0037841	CG4565	2
FBgn0037842	CG6567	2
FBgn0037843	PhLP3	2
FBgn0037844	CG4570	2
FBgn0037845	CG14694	2
FBgn0037846	CG6574	2
FBgn0037848	Tsp86D	2
FBgn0037852	Tpc1	2
FBgn0037853	CG14696	2
FBgn0037855	CG6621	2
FBgn0037856	Leash	2
FBgn0037873	SdhC	2
FBgn0037874	Tctp	2
FBgn0037875	ZnT86D	2
FBgn0037876	CG4820	2
FBgn0037877	CG6689	2
FBgn0037878	CG6693	2
FBgn0037879	scpr-C	2
FBgn0037880	CG17726	2
FBgn0037881	GCC88	2
FBgn0037882	CG17187	2
FBgn0037883	Dph3	2
FBgn0037884	Arfip	2
FBgn0037885	CG17721	2
FBgn0037890	CG17734	2
FBgn0037891	Dlst	2
FBgn0037892	mRpL40	2
FBgn0037894	Ipo9	2
FBgn0037897	Sptz	2
FBgn0037898	Dtd	2
FBgn0037899	RpL24-like	2
FBgn0037900	CG5276	2
FBgn0037901	Exd2	2
FBgn0037902	CG5281	2
FBgn0037911	CG10898	2
FBgn0037912	sea	2
FBgn0037913	fabp	2
FBgn0037917	wkd	2
FBgn0037918	CG6791	2
FBgn0037920	CG14710	2
FBgn0037921	Zaf1	2
FBgn0037922	CG14711	2
FBgn0037923	CG6813	2
FBgn0037924	CG14712	2
FBgn0037926	Elp1	2
FBgn0037930	CG14715	2
FBgn0037931	CG18476	2
FBgn0037933	Ho	2
FBgn0037942	CG14721	2
FBgn0037943	CG14722	2
FBgn0037944	CG6923	2
FBgn0037949	prd1	2
FBgn0037955	Kyat	2
FBgn0037956	CG6959	2
FBgn0037958	CG6962	2
FBgn0037960	mthl5	2
FBgn0037963	Cad87A	2
FBgn0037970	GC2	2
FBgn0037972	CG10005	2
FBgn0037973	CG18547	2
FBgn0037974	CG12224	2
FBgn0037975	CG3397	2
FBgn0037978	KLHL18	2
FBgn0037979	GCC185	2
FBgn0037980	DCAF12	2
FBgn0037981	Spt3	2
FBgn0037989	ATP8B	2
FBgn0037992	CG4702	2
FBgn0037998	Cog1	2
FBgn0037999	CG4860	2
FBgn0038002	CG12256	2
FBgn0038009	CG17738	2
FBgn0038013	CG10038	2
FBgn0038014	CG10041	2
FBgn0038016	MBD-R2	2
FBgn0038017	CG4115	2
FBgn0038020	GstD9	2
FBgn0038034	Cyp9f3	2
FBgn0038037	Cyp9f2	2
FBgn0038038	CG5167	2
FBgn0038039	CG5196	2
FBgn0038043	CG17202	2
FBgn0038046	CG5641	2
FBgn0038047	CG5245	2
FBgn0038049	Srlp	2
FBgn0038053	CG18549	2
FBgn0038054	CG5509	2
FBgn0038055	trus	2
FBgn0038056	CG5961	2
FBgn0038057	Polr3C	2
FBgn0038058	CG5608	2
FBgn0038065	Snx3	2
FBgn0038070	CG6753	2
FBgn0038071	Dtg	2
FBgn0038079	NijC	2
FBgn0038080	CG12279	2
FBgn0038088	CG10126	2
FBgn0038095	Cyp304a1	2
FBgn0038100	Paip2	2
FBgn0038102	CG14383	2
FBgn0038106	CG7488	2
FBgn0038108	CG7518	2
FBgn0038110	CG8031	2
FBgn0038114	CG11670	2
FBgn0038115	CG7966	2
FBgn0038118	timeout	2
FBgn0038126	CG8483	2
FBgn0038128	Ravus	2
FBgn0038129	TBC1D5	2
FBgn0038130	CG8630	2
FBgn0038145	Droj2	2
FBgn0038146	CG9799	2
FBgn0038149	GILT1	2
FBgn0038150	yellow-e3	2
FBgn0038151	yellow-e2	2
FBgn0038156	side-IV	2
FBgn0038166	CG9588	2
FBgn0038167	Lkb1	2
FBgn0038168	omd	2
FBgn0038170	CG14367	2
FBgn0038179	CG9312	2
FBgn0038180	Cht5	2
FBgn0038183	CG9286	2
FBgn0038195	CG3061	2
FBgn0038196	CG9922	2
FBgn0038197	foxo	2
FBgn0038198	Npc2b	2
FBgn0038206	twf	2
FBgn0038221	IFT54	2
FBgn0038223	Afti	2
FBgn0038224	ATPsynE	2
FBgn0038233	HtrA2	2
FBgn0038234	mRpL11	2
FBgn0038235	CG8461	2
FBgn0038243	CG8066	2
FBgn0038244	CG7987	2
FBgn0038251	Hexim	2
FBgn0038256	CG7530	2
FBgn0038260	CG14855	2
FBgn0038268	CG3631	2
FBgn0038269	Rrp6	2
FBgn0038271	UQCR-C1	2
FBgn0038272	Dph2	2
FBgn0038273	CG14860	2
FBgn0038274	Nup93-2	2
FBgn0038275	CG3817	2
FBgn0038277	RpS5b	2
FBgn0038279	Sdr	2
FBgn0038286	CG6966	2
FBgn0038290	CG6912	2
FBgn0038294	Mf	2
FBgn0038296	Kpc1	2
FBgn0038300	Mau2	2
FBgn0038301	CG6654	2
FBgn0038302	CG4210	2
FBgn0038303	SIDL	2
FBgn0038304	CG12241	2
FBgn0038306	Art3	2
FBgn0038307	mRpS10	2
FBgn0038311	CG14864	2
FBgn0038312	Zip88E	2
FBgn0038313	CG4338	2
FBgn0038316	CG6276	2
FBgn0038318	CG6236	2
FBgn0038319	mRpL9	2
FBgn0038320	Cyfip	2
FBgn0038321	Nagk	2
FBgn0038324	Tmtc4	2
FBgn0038325	Atg4b	2
FBgn0038326	Hibch	2
FBgn0038327	Trax	2
FBgn0038330	CG14868	2
FBgn0038331	Ccm3	2
FBgn0038332	CG6136	2
FBgn0038344	obe	2
FBgn0038349	AOX3	2
FBgn0038360	Fam114A	2
FBgn0038361	Uros2	2
FBgn0038363	Acyp2	2
FBgn0038365	CG9593	2
FBgn0038366	CG4576	2
FBgn0038369	Arpc3A	2
FBgn0038371	Pbp45	2
FBgn0038376	Hmt-1	2
FBgn0038381	EndoU	2
FBgn0038385	Fbxl7	2
FBgn0038387	blp	2
FBgn0038388	CG4287	2
FBgn0038389	CG5516	2
FBgn0038390	Rbf2	2
FBgn0038395	Jhbp5	2
FBgn0038396	CG5013	2
FBgn0038400	Mic26-27	2
FBgn0038401	CG5916	2
FBgn0038404	CG8925	2
FBgn0038405	CG8927	2
FBgn0038407	CG6126	2
FBgn0038412	Zip89B	2
FBgn0038418	pad	2
FBgn0038419	CG14879	2
FBgn0038420	CG10311	2
FBgn0038421	CG17931	2
FBgn0038424	Fntb	2
FBgn0038425	CG14881	2
FBgn0038426	mRpS33	2
FBgn0038427	ema	2
FBgn0038428	Ttc1	2
FBgn0038429	CG14882	2
FBgn0038432	CG14883	2
FBgn0038437	Sdhaf3	2
FBgn0038438	Der-2	2
FBgn0038446	CG14903	2
FBgn0038453	Arl6IP1	2
FBgn0038454	CG10324	2
FBgn0038455	CG14907	2
FBgn0038461	EMC2B	2
FBgn0038462	EMC2A	2
FBgn0038463	CG3534	2
FBgn0038465	Irc	2
FBgn0038467	Adsl	2
FBgn0038470	CG18213	2
FBgn0038471	Trm7-32	2
FBgn0038472	bdwf	2
FBgn0038473	Ns1	2
FBgn0038474	mRpS11	2
FBgn0038475	Keap1	2
FBgn0038476	kuk	2
FBgn0038478	cal1	2
FBgn0038488	m-cup	2
FBgn0038490	Smug	2
FBgn0038491	CG5292	2
FBgn0038499	Brf	2
FBgn0038504	Sur-8	2
FBgn0038509	CG14332	3
FBgn0038511	cysu	2
FBgn0038515	CG5823	2
FBgn0038516	P5cr-2	2
FBgn0038519	Prx3	2
FBgn0038523	Sgs5bis	3
FBgn0038524	sll	2
FBgn0038532	CG14322	2
FBgn0038533	CG7523	2
FBgn0038535	alt	2
FBgn0038536	CG7655	2
FBgn0038540	CG14321	2
FBgn0038545	pasi1	2
FBgn0038546	CG7379	2
FBgn0038547	CG17803	2
FBgn0038548	CG17806	2
FBgn0038549	Nnk	2
FBgn0038551	Odj	2
FBgn0038552	Alg1	2
FBgn0038564	CG7785	2
FBgn0038565	CG7794	2
FBgn0038569	CG7218	2
FBgn0038576	Arp5	2
FBgn0038577	CG12321	2
FBgn0038578	MED17	2
FBgn0038581	CG14314	2
FBgn0038582	CG7988	2
FBgn0038583	CG7183	2
FBgn0038584	mTerf5	2
FBgn0038585	Non3	2
FBgn0038586	CG7168	2
FBgn0038588	CG7156	2
FBgn0038590	CG12320	2
FBgn0038593	Vps39	2
FBgn0038597	CG8064	2
FBgn0038598	CG7131	2
FBgn0038601	Polr1E	2
FBgn0038603	PKD	2
FBgn0038608	WRNexo	2
FBgn0038609	Nup43	2
FBgn0038610	CG7675	2
FBgn0038617	Wdr37	2
FBgn0038619	CG7685	2
FBgn0038621	CG10864	2
FBgn0038627	CG7694	2
FBgn0038629	CG14304	2
FBgn0038632	CG14301	2
FBgn0038638	CG7702	2
FBgn0038640	CG7706	2
FBgn0038647	CG14302	1
FBgn0038649	PGS1	2
FBgn0038651	Epg5	2
FBgn0038652	CG7720	2
FBgn0038659	EndoA	2
FBgn0038660	Sgsh	2
FBgn0038662	Mpc1	2
FBgn0038665	euc	2
FBgn0038666	Smu1	2
FBgn0038672	CG6005	2
FBgn0038673	CG14286	2
FBgn0038674	CG14285	2
FBgn0038675	CG6013	2
FBgn0038676	CG6026	2
FBgn0038678	mRpL55	2
FBgn0038679	CG6040	2
FBgn0038680	Cyp12a5	2
FBgn0038682	CG5835	2
FBgn0038683	CG11779	2
FBgn0038686	CG5555	2
FBgn0038692	Polr2M	2
FBgn0038693	unc79	2
FBgn0038694	CG5217	2
FBgn0038704	Aptx	2
FBgn0038705	CG11626	2
FBgn0038720	CG6231	2
FBgn0038721	subdued	2
FBgn0038722	Nup58	2
FBgn0038723	CG6195	2
FBgn0038725	CG6184	2
FBgn0038727	CG7432	2
FBgn0038735	MICU3	2
FBgn0038737	Mrm2	2
FBgn0038738	CG4572	2
FBgn0038739	CG4686	2
FBgn0038741	CG17186	2
FBgn0038742	Arc42	2
FBgn0038745	ClpX	2
FBgn0038746	Surf6	2
FBgn0038747	RhoGAP92B	2
FBgn0038753	CG4459	2
FBgn0038755	Hs6st	2
FBgn0038760	MED25	2
FBgn0038761	CG17190	2
FBgn0038763	PIG-L	2
FBgn0038765	CG4424	2
FBgn0038766	CG4854	2
FBgn0038767	trem	2
FBgn0038768	idc	2
FBgn0038769	Regnase-1	2
FBgn0038771	CG4390	2
FBgn0038772	mdlc	2
FBgn0038783	CG4367	2
FBgn0038784	CG4362	2
FBgn0038787	Sag1	2
FBgn0038788	Sirt2	2
FBgn0038803	CG5191	2
FBgn0038804	CG10877	2
FBgn0038805	TFAM	2
FBgn0038806	CG5412	2
FBgn0038808	Srp14	2
FBgn0038809	CG16953	2
FBgn0038810	Srp72	2
FBgn0038811	Pus1	2
FBgn0038815	CG5466	2
FBgn0038816	Lrrk	2
FBgn0038826	Syp	2
FBgn0038827	Fancd2	2
FBgn0038829	CG17271	2
